14387,4193,1772,13767,1
3728,1630,868,3713,1
4259,4273,4287,12591,1
7650,7043,5756,7734,1
5524,12368,15538,5667,1
14586,14590,12368,7065,1
4369,6449,683,4388,1
16950,16954,5284,5240,1
5503,12368,5524,15294,1
7110,7220,16949,7262,1
5976,9639,1248,2913,1
15407,8182,8127,8184,1
3431,12140,3352,16869,1
365,7515,12147,3510,1
6836,12841,15073,12029,1
6200,11580,14511,16911,1
7629,3530,6095,3624,1
472,12599,6978,6957,1
5196,5200,14841,5168,1
16948,16952,7263,7051,1
13107,3100,3122,3083,1
3756,3715,3767,17068,1
7827,16950,1509,7002,1
7467,12598,7412,6902,1
381,7485,2343,7431,1
16950,4171,7026,126,1
126,16950,4171,7461,1
172,12108,14539,16635,1
12920,12885,14552,12903,1
11126,12096,12602,3144,1
12602,7685,3144,14917,1
7209,3944,7105,16949,1
3380,3445,14180,3426,1
12962,15732,13939,16644,1
582,4092,2819,4046,1
15042,14981,16315,15019,1
9926,10542,6728,9913,1
9864,12734,2563,16319,1
16671,10472,10499,13108,1
14539,16200,172,13053,1
7233,5311,13795,3433,1
11410,3256,3239,3212,1
220,8778,10217,8928,1
8623,14573,10177,10216,1
7671,14163,14095,14144,1
10680,10697,13661,13610,1
9461,3572,16655,998,1
573,1630,3747,1208,1
2226,3043,3008,3310,1
16954,7408,4111,15287,1
16946,5459,7156,5374,1
7124,5462,16949,7240,1
16952,12054,7049,7125,1
11245,11386,12536,11428,1
6973,16948,7093,7042,1
12868,11243,10070,11223,1
7157,16946,7129,5364,1
6922,12599,6907,6948,1
5360,11652,11654,11641,1
12970,6272,12946,14551,1
9723,5301,16944,16942,1
16041,16336,9746,11958,1
11666,15731,1494,1166,1
11358,12868,10025,11336,1
16255,4960,12887,14825,1
7110,7262,16949,7208,1
16950,7426,4128,7451,1
10507,8454,16671,15730,1
4742,5013,15729,16344,1
3943,16670,8711,8726,1
8633,15729,9300,4742,1
16950,7429,6999,1524,1
16023,7831,7771,13562,1
9612,9598,7998,7905,1
2604,2772,13703,2802,1
13497,10566,13581,5981,1
6791,9972,6777,6739,1
7055,3181,3263,5652,1
10827,15314,10850,14578,1
1794,3173,6173,2127,1
5563,13648,5515,13581,1
7424,147,2400,16954,1
7391,7450,4038,16954,1
5446,3944,7224,7209,1
5304,2403,1200,16954,1
16954,5258,5284,5240,1
7208,7110,5447,16949,1
1385,5176,2819,5192,1
5090,14337,13767,14265,1
2563,16319,10713,12804,1
14376,12914,5025,14557,1
15314,10873,10860,10845,1
6433,6397,6413,5043,1
7072,7103,7091,16948,1
7524,7217,7616,7204,1
4095,2302,16956,4105,1
7049,16952,7084,7112,1
5634,16334,10543,4221,1
673,3056,7076,267,1
13107,3083,3122,3114,1
5822,15314,12296,14603,1
7055,7081,7045,3182,1
2738,3874,2164,3706,1
16950,6921,6946,7482,1
472,12599,6957,2377,1
8596,16670,12990,8615,1
4144,11008,16953,4167,1
16946,16949,16945,16947,1
5013,15561,8528,15559,1
16947,7197,5400,7163,1
5703,14601,6672,15314,1
7076,4374,1545,658,1
7996,16030,8097,8152,1
696,4382,659,12148,1
16954,2403,1200,5282,1
6972,16951,6997,16950,1
15320,12368,15293,15297,1
7297,16945,7276,5444,1
13256,2765,13280,13290,1
12315,12337,4730,2760,1
3082,13107,4172,1435,1
14222,14250,4019,14101,1
7552,7572,5396,7508,1
16948,16949,7206,16952,1
6418,4168,12629,12607,1
5200,1248,5214,16246,1
4168,10173,16405,9161,1
16518,16163,16947,5363,1
16674,10085,10115,10193,1
2751,442,2740,13536,1
7875,6049,1682,14849,1
10507,15730,16671,10491,1
12593,5382,5393,3406,1
16931,16083,16938,16063,1
4901,4886,13083,4917,1
13824,13823,5734,15325,1
8594,8854,8882,4610,1
7077,16952,16822,7031,1
16757,6678,12597,2140,1
8655,16671,10108,8639,1
6162,9365,3669,4479,1
2563,14965,14949,14893,1
9300,15729,9279,4742,1
9152,9136,16032,16025,1
14895,9843,4168,4318,1
4111,16954,7391,4112,1
15714,8974,9002,8977,1
9747,4233,16333,9658,1
10940,15318,6693,14653,1
14557,12872,12945,13005,1
7077,5973,16952,7031,1
16946,5365,7259,5476,1
7076,1553,641,15731,1
6418,9161,4168,12607,1
5371,7764,16031,7998,1
14032,4691,4612,4627,1
3026,7076,517,15731,1
3269,3212,7600,3203,1
16953,7115,5364,7155,1
6992,6959,6976,1784,1
13540,13535,16645,16643,1
2115,2087,14521,2132,1
1649,3205,1631,5579,1
14875,1631,2407,2390,1
17042,4604,14871,14032,1
16139,16174,16191,16938,1
14071,15325,3457,13589,1
5980,2746,2711,2286,1
17068,3710,3755,1630,1
16025,8193,3085,16032,1
12106,8669,16344,8680,1
12602,5468,16974,15789,1
5301,7254,7229,7292,1
5992,11665,1500,6006,1
15099,6793,14823,10404,1
11106,14097,14204,14099,1
7559,12593,3123,12592,1
12546,16923,15263,16586,1
1553,608,7076,641,1
6742,9848,9868,9972,1
1531,1512,7076,588,1
12146,3425,7677,7658,1
4157,7071,16948,7091,1
15941,15682,14051,4960,1
693,517,672,7076,1
15671,16920,10076,16922,1
7222,7247,16952,7111,1
14798,14797,16983,16937,1
6150,1444,6878,6064,1
5442,4156,5459,16946,1
8529,13238,16544,10534,1
7237,16945,7215,7323,1
259,12035,137,3610,1
9081,16748,9064,16705,1
11216,16548,13238,8529,1
3232,3928,1631,3895,1
10243,11257,15132,10223,1
12148,12135,1960,1914,1
3340,12148,1960,1914,1
10402,15916,10432,12832,1
13106,3924,1249,15731,1
5652,3181,7045,7055,1
16951,16950,6987,6997,1
16405,12607,4168,9161,1
12595,7617,7583,3169,1
15314,15311,5668,5823,1
15314,15311,10866,5769,1
10543,16334,16335,16041,1
16949,7264,7208,12894,1
16943,11857,11841,11889,1
16946,5442,5475,5459,1
4741,15536,4711,12181,1
672,7076,517,3026,1
10813,10825,10847,8407,1
7575,5396,7553,7594,1
14192,14124,14148,14304,1
7244,7109,7263,16952,1
8406,16465,12577,13119,1
10131,13101,10165,13138,1
14096,12269,8685,12219,1
4400,4418,12148,4381,1
13650,13446,14074,2440,1
8461,5860,8553,8569,1
16946,7142,7115,5378,1
7257,7258,7239,16945,1
16527,10050,12536,10312,1
7333,16944,7151,7321,1
12080,5396,7681,5391,1
16938,16060,16147,16133,1
9228,9186,2896,16032,1
16931,7330,16122,14716,1
628,643,132,12152,1
11806,14956,719,14951,1
16658,2880,16176,1248,1
16653,2895,16658,1248,1
16950,4130,5335,16953,1
7084,7070,7062,16952,1
7409,2392,1524,16954,1
6921,16950,7464,16850,1
6631,5226,16950,5259,1
4095,4105,16956,4073,1
5542,12368,5524,5503,1
7462,16937,14802,5360,1
7126,7155,16953,5377,1
1028,994,635,16956,1
7207,7109,7188,16952,1
7244,16952,7188,7109,1
14749,7449,13025,14701,1
10742,15705,15299,10731,1
7244,7221,7188,16952,1
12805,14906,1145,10713,1
7591,3212,3516,5396,1
16952,7060,7203,7281,1
11265,16036,10327,13240,1
10047,10036,10057,3633,1
15570,8519,8693,15715,1
1130,17056,3730,1630,1
3115,5396,12080,5379,1
2765,13291,13280,13290,1
14343,12461,16614,14559,1
16954,5299,5240,5279,1
4132,5262,16950,878,1
7178,16198,16947,7146,1
4016,4036,16647,555,1
8851,8878,8637,4610,1
7244,7221,16952,16948,1
16320,2563,719,15028,1
15528,3394,3411,2774,1
3406,5379,7500,5389,1
4088,4068,4450,936,1
5930,3181,3252,5654,1
11665,1626,1535,1498,1
1520,16956,2302,2283,1
8402,9736,3851,1806,1
7060,7239,7279,16945,1
7864,13616,6247,3600,1
16746,9064,9081,16748,1
4888,6203,872,13084,1
7162,7180,16947,7182,1
13103,10775,10772,15306,1
16950,7008,7483,7027,1
16956,4076,4100,136,1
7245,7222,16952,7207,1
6965,2367,6982,13107,1
14859,9650,9668,4208,1
8060,15444,16027,9643,1
7076,668,1545,4374,1
16658,2895,2880,1248,1
6946,7424,7447,16954,1
16945,7258,7239,7277,1
16945,7215,7257,7258,1
16410,5269,16403,16383,1
2820,16650,7185,771,1
10266,11241,11270,15132,1
7321,16944,7151,16051,1
16204,16195,10250,16171,1
15254,16214,15588,12567,1
7243,16949,7220,7262,1
16952,7247,7245,7003,1
8019,3742,15513,15486,1
16952,16951,7062,16822,1
658,672,7076,693,1
14794,16920,14755,14773,1
2774,14180,6398,15554,1
15289,3581,15688,14063,1
5446,3944,7209,16949,1
10429,15887,4709,8892,1
3283,5379,3212,3179,1
11765,4864,7959,11975,1
7238,16945,7277,5413,1
9541,15427,16031,7998,1
5611,10691,11076,11103,1
10799,6905,8430,2140,1
16945,7258,7277,5413,1
7658,3388,7644,12146,1
16331,15299,15294,15295,1
3186,12600,3158,3143,1
3176,12600,3158,3186,1
15369,15344,317,15399,1
4110,2824,1495,12117,1
1111,8673,2715,3686,1
5771,7660,12011,4029,1
7088,7128,16953,7138,1
12598,7411,2114,6936,1
11756,11855,2098,13076,1
7162,16947,7196,7182,1
103,6629,6648,11666,1
13700,13786,4589,13761,1
5461,16945,7259,7239,1
8221,8294,7880,2098,1
7427,16954,2319,2356,1
978,1630,949,1109,1
3677,17061,978,1630,1
5982,5872,16981,5854,1
1630,14354,3758,3715,1
5598,13491,14560,14559,1
317,14082,15457,8201,1
5821,5628,5766,15314,1
14087,10767,9380,12767,1
14644,14596,15294,5558,1
16945,15206,16525,7323,1
5447,7094,7225,7248,1
12151,12995,12502,12480,1
14382,14415,14433,14397,1
16077,16051,7151,16944,1
16945,16525,7215,7323,1
5719,2845,14841,8718,1
1449,4299,3894,1633,1
7475,12140,7418,2089,1
14098,403,12468,14385,1
13936,13953,3600,4939,1
396,6285,6298,12311,1
2810,771,116,7185,1
16670,8586,8615,8604,1
4115,16956,4100,136,1
7189,5446,7209,7032,1
16238,1640,10250,12887,1
15699,10601,15160,14109,1
15780,3742,8894,15736,1
7788,4662,4676,14555,1
2818,742,2604,782,1
1503,6144,6126,6878,1
5412,5387,16947,16945,1
7102,7190,7183,7226,1
11646,15670,16920,6200,1
8554,8601,3948,16670,1
16954,7395,7408,15287,1
4360,4333,11678,4325,1
4156,5429,5399,5441,1
7259,16945,5477,7279,1
4157,16946,16948,7116,1
3056,267,3026,7076,1
10662,10650,15322,1472,1
7051,7074,7263,16948,1
136,16956,4163,4115,1
7122,7260,15179,16952,1
16952,7260,15179,16946,1
14541,16192,12832,15992,1
9035,6927,743,745,1
1785,6445,6927,9035,1
6022,6071,6084,10217,1
16042,15692,5219,6105,1
10217,15692,14853,14852,1
836,9035,805,854,1
817,6483,9035,6502,1
11834,11833,11898,16041,1
13387,11201,3616,9283,1
7106,5445,3944,7234,1
7191,7224,7102,16947,1
11555,12999,10534,13306,1
2127,15712,15722,15717,1
16945,7340,7276,5444,1
16945,5444,7297,5472,1
10026,10410,10395,10551,1
3212,3256,3283,11410,1
16324,16445,5269,14823,1
16946,5412,4156,5441,1
2896,9185,8251,9198,1
7024,3197,12600,383,1
10064,16037,16674,10193,1
643,12152,13538,97,1
8605,8589,8606,5860,1
3296,9001,4504,3307,1
15258,13467,13456,9804,1
3210,5419,5379,3168,1
12600,7519,3170,7538,1
6473,6581,6465,2591,1
11207,16036,11412,11433,1
16661,4576,2810,2799,1
6987,16950,6999,1524,1
7428,2410,16954,2392,1
1300,1288,14524,1261,1
2351,7409,7430,16954,1
7409,16954,7429,7430,1
6636,5348,16954,2388,1
3943,8698,8711,16670,1
2388,16954,6634,5348,1
14588,12368,13103,5707,1
2283,4105,4093,16956,1
2737,4093,16956,2283,1
7097,7265,16952,7247,1
635,4121,16956,994,1
6642,16356,3911,5810,1
3943,15703,16670,8726,1
8698,11995,16670,8712,1
3943,16670,15703,8713,1
16954,7409,2392,2409,1
2351,7409,16954,2409,1
6938,12597,1733,6918,1
12597,6936,1733,6918,1
15965,15932,6768,15963,1
163,4077,5980,2308,1
7416,12140,7442,7475,1
7455,12140,7442,7416,1
4029,3444,12146,7659,1
15133,7037,16851,12139,1
5559,12368,15538,5724,1
5524,12368,5724,15538,1
2371,7428,16954,16950,1
7342,16121,5301,16547,1
9723,5301,16183,16547,1
16946,12139,5458,15103,1
9528,9365,9517,9545,1
103,265,251,6648,1
14569,2379,12599,6943,1
15958,2451,10699,2560,1
6654,6666,12600,6966,1
12588,10014,3625,3573,1
6311,1001,6296,7788,1
3268,7603,5379,3283,1
3128,3177,12600,7024,1
3158,3195,12600,3177,1
1745,13556,15820,15742,1
2832,2859,6177,15702,1
1248,12451,5231,2691,1
8572,16670,3949,3948,1
12595,14105,5379,12593,1
7536,7569,12595,3150,1
3481,12142,3463,12065,1
427,2774,3395,3379,1
16922,13028,11655,3897,1
5734,14072,13489,11090,1
658,673,7076,267,1
5167,5161,9477,4,1
11247,15132,10267,10243,1
7206,16952,7221,16948,1
2520,16667,16665,2473,1
7075,7264,7223,16949,1
3247,12009,12144,3228,1
4019,4029,7534,12145,1
12409,14556,12424,9890,1
12928,12945,13005,14557,1
16673,1586,1660,14112,1
9130,7890,12611,10232,1
15209,14733,16884,15195,1
14293,7563,4029,3522,1
7399,7443,12140,7457,1
8847,8797,3306,8875,1
7470,3666,17061,1168,1
172,3581,14068,16924,1
2774,3451,3449,4404,1
2807,6232,8718,2891,1
4019,7534,7546,12145,1
1652,492,484,797,1
5738,5642,1495,2204,1
4338,1815,6917,13551,1
6917,1815,1801,13551,1
10690,13581,10668,2817,1
3281,11676,3181,11456,1
6725,9880,9965,9972,1
7517,3504,3512,3137,1
12064,3464,12142,404,1
7025,7039,7007,12139,1
2131,7489,7501,7503,1
12595,4554,10040,13507,1
16459,12730,16461,12825,1
11106,14099,14204,14215,1
16925,13410,13464,13478,1
16722,16736,3913,9064,1
3550,7546,12145,4019,1
12139,16834,16951,16850,1
13082,3742,1745,15470,1
7490,7505,7526,12596,1
12597,1532,6945,12599,1
12597,6953,6979,12599,1
7034,7043,7705,7719,1
12599,6907,6962,6941,1
6642,10933,10542,1461,1
5379,3202,5419,3210,1
11616,14068,3581,13055,1
13650,13636,14074,13608,1
7997,16031,8007,7871,1
8423,8385,15712,15717,1
5396,3518,7552,7574,1
12588,3587,15168,3637,1
7380,6936,12597,2114,1
11858,11832,15330,7980,1
4493,16651,9376,9396,1
3293,3209,3305,5379,1
7725,14101,12512,7605,1
7139,7099,16953,7128,1
7138,16953,7127,5211,1
14406,14098,14390,14234,1
8694,1873,8472,12019,1
2012,14854,4428,12135,1
14818,14807,4960,15910,1
3592,5396,3215,6095,1
16342,1270,1306,1348,1
7704,12602,5874,7786,1
15255,8422,15225,16927,1
9376,9396,16651,9314,1
3477,3354,3337,12142,1
12730,13558,16442,16461,1
8976,4518,4856,15714,1
7434,12598,3524,7570,1
12588,3919,3617,3634,1
2394,7393,6449,7376,1
5379,3627,3188,3210,1
7583,3118,3180,7568,1
2079,13261,16043,14112,1
7039,2357,12139,12034,1
12148,4397,12135,4415,1
5396,7572,7588,7508,1
2557,13546,2452,2469,1
12595,7536,7601,3180,1
10499,3852,14573,10376,1
7432,14521,11300,7396,1
12600,3167,3197,4550,1
5614,5797,12602,5856,1
15955,14569,6449,3876,1
1939,143,3004,12129,1
7174,7141,5334,16946,1
4053,16956,4104,4095,1
14105,12592,5379,12593,1
15688,15666,3581,12594,1
13297,13320,2765,11489,1
10067,10261,10284,16316,1
2285,163,2355,3889,1
12593,7597,7615,12592,1
4499,4575,5367,16765,1
15578,6888,719,15546,1
6835,15004,2563,14899,1
10072,532,550,14077,1
2110,435,2102,16043,1
2774,3365,3397,3410,1
1606,16673,1592,1462,1
12064,3480,12142,3463,1
503,5079,544,526,1
3227,3218,12144,5666,1
16920,5360,11634,11654,1
7138,4169,16953,5211,1
6440,6479,16663,6478,1
14169,14090,5096,14147,1
2086,379,2051,14112,1
2589,2651,2624,254,1
1469,7167,7353,16944,1
11153,3178,3202,12593,1
16334,11958,16041,9724,1
14891,14937,719,14954,1
12593,7616,15533,7468,1
6328,7788,16325,6220,1
12156,14865,12591,4227,1
8689,15728,10508,8672,1
2313,424,14569,7720,1
3550,4019,12145,7532,1
7698,5379,5396,3548,1
965,2624,2640,254,1
10429,10443,4709,15887,1
13103,12368,15320,5936,1
3870,3883,12595,8469,1
15308,5909,10820,5662,1
6698,6716,14858,8381,1
7489,7543,7501,7469,1
12593,3202,5419,5379,1
489,132,12152,628,1
1061,6119,6188,6135,1
16952,12139,7085,7070,1
14573,8411,10007,10020,1
7782,7825,7801,5173,1
14894,2563,14955,719,1
628,643,12152,13538,1
7788,6311,12929,12947,1
7571,2957,757,12592,1
2774,3392,3378,2060,1
8509,14569,6943,6920,1
13079,13751,15402,15419,1
9972,6779,6806,16327,1
15717,1821,3780,8466,1
7663,5379,3123,5389,1
12064,12142,3352,3463,1
14471,14257,5101,16017,1
7738,7782,10981,7711,1
3648,3634,12588,3617,1
441,14077,532,16647,1
15111,15088,12591,12853,1
9396,16682,16651,9314,1
1119,370,17061,1630,1
14500,7671,14095,14144,1
7540,9001,3546,6095,1
7255,16945,5413,7237,1
2413,118,14553,455,1
2047,4372,4391,16043,1
3194,3181,1631,3182,1
7029,16917,13560,3563,1
7598,12592,7555,7580,1
12063,5666,12142,471,1
12146,7661,7665,7645,1
7261,12593,7241,7524,1
16658,15167,8908,5245,1
11989,7930,15427,4178,1
15786,1745,13097,3742,1
5405,12596,12593,5420,1
6111,6042,14866,6123,1
12062,15714,15712,4513,1
3935,12587,13381,13347,1
16255,15275,16298,4960,1
3191,1567,15324,14875,1
14410,15307,14268,16017,1
4118,5980,4055,4021,1
8315,8333,9229,16027,1
12146,16867,7668,14101,1
16784,16768,7788,4620,1
10725,13492,14103,13730,1
4516,16231,974,6746,1
4711,9306,8783,9349,1
16409,16411,6763,5269,1
16765,4596,15714,8404,1
2717,12152,1059,1223,1
12139,15102,7022,15113,1
15715,16689,16716,8547,1
3169,3150,12595,3870,1
16943,16651,16012,13076,1
15073,12841,16319,12029,1
7380,6936,1733,12597,1
7646,12592,3123,7663,1
13618,7862,7820,7602,1
7529,7542,7646,12592,1
10833,2817,10571,10861,1
10294,16037,10322,10190,1
9852,6769,9840,5269,1
12305,11815,6022,10217,1
13086,16295,11657,4960,1
7892,16027,8315,9229,1
10016,11996,12588,12021,1
10886,10978,15299,15771,1
7508,7552,7571,7521,1
172,14698,14529,13045,1
681,4367,3310,13541,1
13261,14409,16043,2100,1
16593,172,16635,16213,1
2641,254,965,2654,1
3638,3606,14005,12588,1
11979,12665,9815,16341,1
7358,7343,16944,7357,1
3499,12022,9336,7790,1
12598,8429,8447,2130,1
16497,16483,16510,6420,1
9395,16943,16651,7900,1
1036,4423,6449,4369,1
12066,12588,3624,3136,1
12066,3607,3624,12588,1
3624,3607,7739,12588,1
8472,15568,8559,8471,1
13489,11112,5734,11090,1
7683,12595,7618,12087,1
3558,12588,3625,3636,1
12599,1434,2291,2315,1
12144,16828,12008,3247,1
5716,10869,15315,6708,1
5673,10925,15315,10924,1
4156,5399,5429,16946,1
2804,16301,15277,15654,1
7435,7493,7525,7578,1
7646,7559,3123,12592,1
7602,7862,7820,2227,1
754,6924,6992,1784,1
7043,15789,12602,16974,1
4404,3355,2774,3451,1
16342,1348,1306,1329,1
4774,9365,9545,6151,1
12142,3355,2774,3460,1
16782,4202,16231,14106,1
5379,12595,3276,7603,1
3260,3293,3201,5379,1
4742,8675,8536,2580,1
3295,3627,3276,3208,1
11258,11236,12868,10268,1
16650,6477,16663,6439,1
2973,9569,9541,1850,1
7068,7053,5651,7043,1
12586,411,13390,13354,1
13321,2765,16036,11463,1
14862,9683,12591,9670,1
7603,7619,7584,12595,1
6955,6653,12599,6981,1
7618,4554,10040,12595,1
3865,1023,16401,16649,1
2779,2754,2419,2767,1
7204,7219,12596,7487,1
13076,9375,16943,16651,1
14093,9374,9311,9352,1
12592,7492,12593,7580,1
3212,3256,3239,11322,1
5420,12596,4552,3167,1
443,6458,16663,6477,1
3393,2060,2774,3378,1
3412,3378,2774,2043,1
7559,7528,12593,12592,1
1850,2967,2918,2928,1
3617,12588,11162,11147,1
3617,3648,11162,12588,1
6464,834,6486,16666,1
10497,9168,16671,10472,1
15714,6493,13691,5353,1
16666,834,6486,732,1
16043,16672,691,670,1
7671,14095,14185,14500,1
11845,4297,6831,11873,1
12590,3526,408,3204,1
7388,14866,9365,4437,1
3764,3754,3779,2127,1
16810,16780,6070,16793,1
4103,5980,4119,163,1
13315,14568,11204,13165,1
12143,9723,7304,7291,1
16651,16682,16700,9314,1
3278,7609,5396,7540,1
5396,6095,4504,7540,1
10533,15323,9900,1991,1
2078,14409,13261,2100,1
15397,9392,15380,16651,1
13270,5742,5712,15310,1
2235,14876,1893,16662,1
12146,7606,7707,7665,1
15887,13097,3742,10397,1
12599,382,2376,7386,1
15352,7980,11859,16943,1
9485,2973,9541,1850,1
2994,16031,8009,2864,1
12144,7083,3353,3249,1
14870,14093,8046,9277,1
14536,3581,14803,16550,1
16550,3581,14803,14724,1
7054,7045,7656,16917,1
4589,3600,7866,13998,1
16043,1577,2411,16672,1
3920,11176,12585,3903,1
13370,411,13354,13390,1
14077,16663,13561,1470,1
13172,13122,13154,16339,1
16658,7913,1850,7896,1
12599,6919,6907,6941,1
3905,3908,3893,3212,1
2765,11340,16036,11182,1
3923,3926,3225,3907,1
10015,13418,15154,12588,1
13219,1952,1974,1973,1
7113,7203,7281,16952,1
7207,7188,7109,7244,1
8422,15243,13058,16932,1
12599,7403,2348,7421,1
3212,7554,3578,12592,1
16341,12652,12687,6435,1
9534,9365,10545,9450,1
13059,16932,8422,12092,1
15701,9200,9039,9191,1
2152,839,6449,13081,1
14569,432,3347,7720,1
7616,7524,7204,12593,1
5649,5714,5732,12602,1
14909,14987,16312,4168,1
11344,11411,11301,10550,1
4273,14865,12591,12156,1
5732,5714,5678,12602,1
3268,6909,14105,7584,1
2333,4125,4140,8718,1
7782,3496,7737,5173,1
5283,16672,5306,1522,1
15727,1800,10161,11535,1
4987,3940,12895,14555,1
4975,4990,4956,14871,1
890,15534,1167,1186,1
4457,4477,6133,9564,1
1878,8423,8443,15717,1
11846,16041,11897,11874,1
16658,2927,2808,2914,1
14641,16884,15208,15195,1
4270,17045,4219,4283,1
1123,17065,1141,913,1
2173,1920,12129,13680,1
4224,14859,4200,4471,1
1955,10533,1920,3032,1
16447,16492,16475,14871,1
10044,10322,10056,10379,1
10044,10322,10379,10475,1
1595,2412,16672,5283,1
16333,11669,10543,15043,1
2404,16669,2388,6636,1
17064,2172,15495,2182,1
7700,7033,16974,11125,1
16649,442,3874,13535,1
15455,15514,15437,1745,1
16339,5188,13177,15175,1
6496,1774,2629,6465,1
16950,5259,5260,5240,1
4146,4131,10079,4147,1
6789,6770,6714,6756,1
693,517,7076,608,1
10440,13089,10424,15931,1
986,2996,16658,16655,1
16658,2919,2865,2930,1
16472,16488,12581,3602,1
15686,14056,10111,13338,1
11991,9611,14858,14865,1
9481,411,11184,13390,1
17057,4865,4843,4781,1
10896,6642,10911,10952,1
15736,3742,15757,8078,1
1449,4299,3860,3894,1
14872,16462,14871,17044,1
9513,9655,9615,9635,1
12981,13031,7631,6095,1
7121,11146,16974,5633,1
3856,16649,3874,13535,1
16411,16380,6763,16324,1
948,9567,7388,4564,1
399,4299,3886,3860,1
688,16672,1491,16043,1
5730,5743,7043,5786,1
1594,2412,1507,16672,1
7282,4361,16026,5488,1
15799,15514,15455,1745,1
4209,9513,14859,4189,1
2127,15717,3779,3824,1
14860,16342,16643,12152,1
9782,6798,15090,8686,1
15043,11671,4278,11684,1
4552,3167,12596,3187,1
16946,7278,5460,5476,1
5187,5167,5147,5347,1
13562,7791,7776,7806,1
2986,13093,14820,9541,1
13107,6982,6994,2367,1
14873,6055,2823,497,1
6465,1719,2688,2689,1
3860,4299,3886,3894,1
12146,4029,3501,7690,1
8384,15712,8423,8452,1
13519,7342,5301,7231,1
1930,2615,1920,12081,1
9624,14858,11991,9611,1
5715,5769,5750,15314,1
5298,5317,16672,5342,1
1523,5342,5298,16672,1
16858,3353,12144,11173,1
4488,16655,2694,4434,1
4389,3028,6449,3310,1
6122,4437,6140,6163,1
387,8603,17064,17067,1
10554,9479,10093,10024,1
248,1224,1044,14524,1
4163,4147,10079,4162,1
15729,8644,8540,5950,1
9581,7872,9541,9561,1
14023,12584,6125,13338,1
2312,12137,4395,420,1
2017,2037,355,17060,1
12589,3503,3204,14105,1
15722,3840,15716,4500,1
9495,9533,9450,9535,1
2359,11300,7383,2345,1
15722,2988,3839,1882,1
10573,15304,14108,15322,1
1466,11666,6036,14110,1
16743,8521,16724,15715,1
598,484,1431,717,1
8102,16025,8085,8135,1
14554,5987,12372,12383,1
1650,6627,6646,162,1
685,667,2207,5980,1
285,5167,5187,5347,1
9615,9666,9683,14863,1
4047,1385,5176,2819,1
14851,16670,13012,8504,1
6017,6036,133,11666,1
7998,15405,16034,16030,1
5607,5584,5609,15326,1
16666,6495,6465,825,1
9640,8039,16029,15427,1
8126,7989,3085,8248,1
12953,12937,13004,3940,1
4589,3473,13594,13575,1
16746,16730,9064,16748,1
6125,12584,14775,13338,1
2744,2762,16649,442,1
11785,11845,16335,16041,1
835,13605,758,9035,1
2726,6448,442,1231,1
12913,12912,3940,12930,1
3854,1841,1822,1784,1
6185,14866,6186,4436,1
2744,442,16649,16645,1
7982,4864,9380,12767,1
16013,8310,4220,8349,1
17061,3677,91,1070,1
978,3677,91,17061,1
978,17061,91,1085,1
6465,2677,2660,9457,1
6185,14866,4436,4494,1
15887,10401,15837,15819,1
6185,14866,4494,3690,1
14001,14014,10519,7799,1
11683,9685,14862,15043,1
8318,16032,8371,8304,1
16515,10535,17051,13134,1
15711,14546,6278,6291,1
15913,15914,9719,13089,1
16333,9685,4351,15043,1
846,6465,830,6437,1
5951,12368,14598,5587,1
15522,15786,1745,8041,1
15412,8088,16659,16025,1
6892,15043,14889,11696,1
6930,10332,12597,6665,1
4589,13594,13574,7868,1
16702,9180,392,9108,1
8328,16026,8377,8327,1
6661,9987,16332,14629,1
2459,2436,13104,8,1
11573,697,1920,3070,1
2699,510,2710,494,1
16335,15044,16315,9720,1
2880,2895,14195,1248,1
6095,3530,7739,3624,1
12248,14846,12286,12308,1
7577,7612,3570,6095,1
4589,13575,13594,7868,1
4589,13711,7868,13591,1
1841,15720,1784,3854,1
10533,1993,15323,1994,1
6642,10857,9898,9982,1
10879,10867,6642,6727,1
2687,2677,2660,6465,1
15043,10543,6889,15109,1
11489,13320,2765,11468,1
10077,10088,9479,10024,1
3854,15720,1784,1822,1
9971,9929,9953,9928,1
9466,9491,9520,9550,1
16158,16938,16139,15704,1
5322,7076,1173,1530,1
11033,10984,7824,5173,1
13090,15804,15877,1745,1
13644,4589,3808,7839,1
5973,14562,16952,7051,1
2648,2638,962,16655,1
8974,15712,8958,15714,1
15789,10570,9728,12367,1
6221,6237,17050,1018,1
7855,14094,14090,11574,1
14771,16884,16911,16633,1
3847,1846,2952,3826,1
9782,9692,16430,10938,1
5445,5479,3944,7356,1
9977,6722,9919,9972,1
6412,6432,14126,12612,1
16938,16040,16111,16098,1
9659,12591,16830,9625,1
5468,5861,13581,5881,1
4057,5980,2305,2284,1
9655,9648,9615,9633,1
8246,16026,7941,3085,1
14858,4218,14859,6602,1
9782,15043,9713,6828,1
553,442,16649,2762,1
16496,12151,10969,11035,1
5220,16672,5205,1428,1
16397,11354,11233,12868,1
6612,4209,14859,4189,1
2214,3804,374,12130,1
4889,991,4903,17057,1
2017,2053,2037,17060,1
12868,11357,11282,10039,1
2104,2015,2068,16043,1
4843,17057,4890,4865,1
12447,14556,12427,12411,1
4060,6180,10904,6585,1
4517,15714,13691,5353,1
1745,15835,15850,15860,1
6465,2677,9457,2688,1
3196,4551,12600,6996,1
16659,16034,8130,8077,1
1845,3468,5173,3517,1
